Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6862.80 Mobile Safari/537.36 Telegram-Android/11.2.5 (Realme RMX3312; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6709.92 Mobile Safari/537.36 Telegram-Android/11.1.9 (Realme RMX3700; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6736.32 Mobile Safari/537.36 Telegram-Android/11.0.6 (AT&T A536U; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6803.86 Mobile Safari/537.36 Telegram-Android/11.0.7 (Samsung SM-S911B; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6742.30 Mobile Safari/537.36 Telegram-Android/11.1.4 (ASUS ASUS_I002DB; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 13; D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6798.85 Mobile Safari/537.36 Telegram-Android/11.1.3 (Lenovo L71061; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6885.83 Mobile Safari/537.36 Telegram-Android/11.3.0 (OPPO CPH2457; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 14; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6770.39 Mobile Safari/537.36 Telegram-Android/11.3.0 (Google GFE4J; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6714.91 Mobile Safari/537.36 Telegram-Android/11.1.3 (Samsung SM-A146B; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6851.38 Mobile Safari/537.36 Telegram-Android/11.3.0 (Xiaomi 23049PCD8G; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6790.88 Mobile Safari/537.36 Telegram-Android/11.1.2 (OnePlus CPH2413; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6891.46 Mobile Safari/537.36 Telegram-Android/11.3.0 (OnePlus CPH2419; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6744.35 Mobile Safari/537.36 Telegram-Android/11.2.7 (OPPO PFFM10; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6899.33 Mobile Safari/537.36 Telegram-Android/11.2.2 (AT&T G767U; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6780.80 Mobile Safari/537.36 Telegram-Android/11.2.8 (AT&T N986U; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6839.42 Mobile Safari/537.36 Telegram-Android/11.2.6 (Google G025J; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6836.38 Mobile Safari/537.36 Telegram-Android/11.1.9 (Infinix X6827; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6755.39 Mobile Safari/537.36 Telegram-Android/11.1.4 (OnePlus PHK110; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6832.86 Mobile Safari/537.36 Telegram-Android/11.1.7 (OnePlus CPH2419; Android 13; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6704.53 Mobile Safari/537.36 Telegram-Android/11.2.6 (Google G025J; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6732.77 Mobile Safari/537.36 Telegram-Android/11.2.6 (ZTE NX719J; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6781.84 Mobile Safari/537.36 Telegram-Android/11.2.5 (Samsung SM-S911B; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6755.50 Mobile Safari/537.36 Telegram-Android/11.1.7 (OnePlus CPH2399; Android 13; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6893.85 Mobile Safari/537.36 Telegram-Android/11.2.9 (Realme RMX3700; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6727.75 Mobile Safari/537.36 Telegram-Android/11.0.8 (OnePlus LE2101; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6895.55 Mobile Safari/537.36 Telegram-Android/11.3.0 (ASUS ASUS_I004D; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6796.42 Mobile Safari/537.36 Telegram-Android/11.1.3 (Huawei PAL-L29; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6818.95 Mobile Safari/537.36 Telegram-Android/11.2.7 (ASUS ASUS_I002DB; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 13; T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6854.62 Mobile Safari/537.36 Telegram-Android/11.0.1 (Huawei NOH-NX9; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6714.57 Mobile Safari/537.36 Telegram-Android/11.0.4 (vivo V2147; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6815.51 Mobile Safari/537.36 Telegram-Android/11.3.0 (Samsung SM-A536B; Android 13; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6822.76 Mobile Safari/537.36 Telegram-Android/11.2.9 (OnePlus CPH2471; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6893.77 Mobile Safari/537.36 Telegram-Android/11.3.0 (Huawei PAL-AL00; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6819.55 Mobile Safari/537.36 Telegram-Android/11.0.7 (OnePlus PHK110; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6823.41 Mobile Safari/537.36 Telegram-Android/11.3.0 (OnePlus CPH2419; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6833.97 Mobile Safari/537.36 Telegram-Android/11.0.4 (Huawei MGA-LX9; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 14; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6763.59 Mobile Safari/537.36 Telegram-Android/11.1.8 (Google GB7N6; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6798.94 Mobile Safari/537.36 Telegram-Android/11.3.0 (ZTE NX709J; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6830.51 Mobile Safari/537.36 Telegram-Android/11.2.7 (ZTE NX669J; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 14; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6715.92 Mobile Safari/537.36 Telegram-Android/11.0.8 (ZTE NX709J; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6881.59 Mobile Safari/537.36 Telegram-Android/11.3.0 (Samsung SM-F731B; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6752.71 Mobile Safari/537.36 Telegram-Android/11.3.0 (OnePlus CPH2471; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6781.34 Mobile Safari/537.36 Telegram-Android/11.1.8 (OnePlus PHK110; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6860.91 Mobile Safari/537.36 Telegram-Android/11.0.5 (OPPO PGBM10; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6871.31 Mobile Safari/537.36 Telegram-Android/11.2.7 (OPPO CPH2461; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 14; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6886.62 Mobile Safari/537.36 Telegram-Android/11.0.8 (Samsung SM-F926B; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6893.78 Mobile Safari/537.36 Telegram-Android/11.1.8 (Realme RMX3761; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6754.53 Mobile Safari/537.36 Telegram-Android/11.1.1 (Samsung SM-S906N; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6701.50 Mobile Safari/537.36 Telegram-Android/11.3.0 (Lenovo L79031; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6818.78 Mobile Safari/537.36 Telegram-Android/11.1.9 (ASUS ASUS_X00TD; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 13; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6833.95 Mobile Safari/537.36 Telegram-Android/11.3.0 (Infinix X6711; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6808.78 Mobile Safari/537.36 Telegram-Android/11.0.5 (OPPO CPH2457; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6866.32 Mobile Safari/537.36 Telegram-Android/11.1.4 (Samsung SM-S918B; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6844.77 Mobile Safari/537.36 Telegram-Android/11.0.5 (Google G025J; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 13; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6780.73 Mobile Safari/537.36 Telegram-Android/11.1.0 (Infinix X6827; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6890.87 Mobile Safari/537.36 Telegram-Android/11.2.5 (Infinix X6711; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6736.49 Mobile Safari/537.36 Telegram-Android/11.3.0 (OPPO CPH2459; Android 13; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6864.82 Mobile Safari/537.36 Telegram-Android/11.2.9 (Xiaomi 22081212C; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6726.60 Mobile Safari/537.36 Telegram-Android/11.2.6 (ZTE NX709J; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6860.76 Mobile Safari/537.36 Telegram-Android/11.3.0 (Huawei MED-LX9; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 14; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6859.70 Mobile Safari/537.36 Telegram-Android/11.0.3 (Realme RMX3688; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6763.78 Mobile Safari/537.36 Telegram-Android/11.1.8 (vivo V2219A; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6771.89 Mobile Safari/537.36 Telegram-Android/11.0.3 (OPPO PFFM10; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6783.80 Mobile Safari/537.36 Telegram-Android/11.3.0 (vivo V2206; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6894.74 Mobile Safari/537.36 Telegram-Android/11.2.6 (vivo V2207; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6856.69 Mobile Safari/537.36 Telegram-Android/11.1.9 (Samsung SM-A546B; Android 13; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6752.68 Mobile Safari/537.36 Telegram-Android/11.2.0 (Samsung SM-S916B; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6779.53 Mobile Safari/537.36 Telegram-Android/11.0.2 (Huawei MED-LX9; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6796.50 Mobile Safari/537.36 Telegram-Android/11.1.8 (Infinix X670; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6795.42 Mobile Safari/537.36 Telegram-Android/11.1.3 (Xiaomi 22011119TI; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6706.69 Mobile Safari/537.36 Telegram-Android/11.1.5 (Google GP4BC; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6751.70 Mobile Safari/537.36 Telegram-Android/11.3.0 (ASUS ASUS_AI2201; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 13; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6748.97 Mobile Safari/537.36 Telegram-Android/11.0.9 (Infinix X659B; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 13; F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6714.96 Mobile Safari/537.36 Telegram-Android/11.0.6 (OPPO CPH2459; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 14; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6732.60 Mobile Safari/537.36 Telegram-Android/11.2.1 (Xiaomi 23046PNC9C; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6746.90 Mobile Safari/537.36 Telegram-Android/11.3.0 (Xiaomi 22011119TI; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 14; F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6740.50 Mobile Safari/537.36 Telegram-Android/11.3.0 (Xiaomi 2201117TY; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6790.78 Mobile Safari/537.36 Telegram-Android/11.2.9 (vivo V2241A; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6752.52 Mobile Safari/537.36 Telegram-Android/11.1.6 (vivo V2245A; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6752.58 Mobile Safari/537.36 Telegram-Android/11.0.8 (Lenovo TB450K; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6700.53 Mobile Safari/537.36 Telegram-Android/11.0.5 (Infinix X670; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6842.85 Mobile Safari/537.36 Telegram-Android/11.0.1 (Huawei MGA-LX9; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6835.92 Mobile Safari/537.36 Telegram-Android/11.1.3 (Google GP4BC; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6836.98 Mobile Safari/537.36 Telegram-Android/11.0.7 (Samsung SM-S916B; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6888.45 Mobile Safari/537.36 Telegram-Android/11.0.3 (Realme RMX3687; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6803.49 Mobile Safari/537.36 Telegram-Android/11.3.0 (Google G025J; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 13; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6807.53 Mobile Safari/537.36 Telegram-Android/11.1.5 (Google GX7AS; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6757.43 Mobile Safari/537.36 Telegram-Android/11.1.1 (Huawei MGA-LX9; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 13; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6714.39 Mobile Safari/537.36 Telegram-Android/11.2.9 (Infinix X659B; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 13; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6736.50 Mobile Safari/537.36 Telegram-Android/11.0.6 (Realme RMX3761; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6814.86 Mobile Safari/537.36 Telegram-Android/11.2.6 (Samsung SM-F926B; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6771.69 Mobile Safari/537.36 Telegram-Android/11.1.3 (Google GB7N6; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6702.51 Mobile Safari/537.36 Telegram-Android/11.2.8 (Infinix X6815; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6825.33 Mobile Safari/537.36 Telegram-Android/11.0.3 (Huawei PAL-AL00; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6860.50 Mobile Safari/537.36 Telegram-Android/11.1.2 (Infinix X670; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6859.49 Mobile Safari/537.36 Telegram-Android/11.3.0 (vivo V2207; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 14; D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6740.41 Mobile Safari/537.36 Telegram-Android/11.2.5 (ZTE P892N21; Android 14; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6773.67 Mobile Safari/537.36 Telegram-Android/11.3.0 (OnePlus CPH2419; Android 13; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6874.33 Mobile Safari/537.36 Telegram-Android/11.0.4 (ZTE NX709J; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6705.87 Mobile Safari/537.36 Telegram-Android/11.0.4 (Infinix X670; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6872.95 Mobile Safari/537.36 Telegram-Android/11.0.5 (OnePlus LE2101; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6894.66 Mobile Safari/537.36 Telegram-Android/11.1.2 (ZTE P892N22; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6725.92 Mobile Safari/537.36 Telegram-Android/11.0.3 (AT&T A526U; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6843.70 Mobile Safari/537.36 Telegram-Android/11.0.8 (Xiaomi 2301BDDSG; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6707.81 Mobile Safari/537.36 Telegram-Android/11.2.1 (Huawei MGA-LX9; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6794.88 Mobile Safari/537.36 Telegram-Android/11.0.2 (Google GP4BC; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6772.48 Mobile Safari/537.36 Telegram-Android/11.1.9 (Infinix X6711; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6783.61 Mobile Safari/537.36 Telegram-Android/11.0.3 (Samsung SM-F936B; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6748.80 Mobile Safari/537.36 Telegram-Android/11.0.9 (OPPO CPH2457; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 14; D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6814.68 Mobile Safari/537.36 Telegram-Android/11.3.0 (AT&T A042U; Android 14; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6721.92 Mobile Safari/537.36 Telegram-Android/11.2.7 (AT&T G767U; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6786.50 Mobile Safari/537.36 Telegram-Android/11.1.4 (Xiaomi 2301BPN27C; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6823.34 Mobile Safari/537.36 Telegram-Android/11.0.1 (Infinix X6827; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6894.82 Mobile Safari/537.36 Telegram-Android/11.3.0 (Samsung SM-S916B; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6736.94 Mobile Safari/537.36 Telegram-Android/11.0.9 (Realme RMX3686; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 14; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6813.61 Mobile Safari/537.36 Telegram-Android/11.3.0 (Samsung SM-S908B; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6774.46 Mobile Safari/537.36 Telegram-Android/11.3.0 (Samsung SM-F936B; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6864.69 Mobile Safari/537.36 Telegram-Android/11.1.6 (Realme RMX3761; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6738.41 Mobile Safari/537.36 Telegram-Android/11.0.9 (vivo V2164A; Android 14; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6745.81 Mobile Safari/537.36 Telegram-Android/11.2.7 (Google G8VOU; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6776.69 Mobile Safari/537.36 Telegram-Android/11.3.0 (Google G1AZG; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6828.81 Mobile Safari/537.36 Telegram-Android/11.2.7 (ASUS ASUS_X00TD; Android 13; SDK 34; LOW)
